cuda:1
Namespace(withAug=False, AugDirect=20, method_name='SAGE', seed=100, IsDirectedData=False, dataset='WebKB/texas', undirect_dataset='CiteSeer', MakeImbalance=True, CustomizeMask=False, K=2, heads=8, log_root='../logs/', log_path='test', data_path='../dataset/data/tmp/', epochs=1500, num_filter=2, p_q=0.95, p_inter=0.1, dropout=0.0, debug=False, new_setting=False, layer=2, lr=0.005, l2=0.0005, to_undirected=False, alpha=0.1, randomseed=-1, imb_ratio=100, n_layer=2, feat_dim=64, warmup=5, epoch=900, tau=2, max=False, no_mask=False, gdc='ppr')
excel_file_path is  FalseAug_SAGE_CiteSeer_output.xlsx
12-04-19:03:07
Dataset is  CiteSeer() 
Chosen from DirectedData:  False
Num of bidrected edges: 4552, total num of edges: 9104
This is directed graph:  False
data_x torch.Size([3327, 3703])
cuda:1
0
mu  cpu cpu
GraphSAGE2(
  (conv1): SAGEConv(3703, 64)
  (conv2): SAGEConv(64, 6)
)
cuda:1
Epoch:0, test_Acc: 23.70, test_bacc: 17.24, test_f1: 7.49
Epoch:54, test_Acc: 35.40, test_bacc: 29.80, test_f1: 22.52
Epoch:55, test_Acc: 35.80, test_bacc: 30.19, test_f1: 23.14
Epoch:56, test_Acc: 36.40, test_bacc: 30.76, test_f1: 24.01
Epoch:57, test_Acc: 36.90, test_bacc: 31.20, test_f1: 24.51
Epoch:58, test_Acc: 37.60, test_bacc: 31.84, test_f1: 25.17
Epoch:59, test_Acc: 38.30, test_bacc: 32.48, test_f1: 25.88
Epoch:60, test_Acc: 39.30, test_bacc: 33.41, test_f1: 26.91
Epoch:61, test_Acc: 39.60, test_bacc: 33.66, test_f1: 27.14
Epoch:62, test_Acc: 40.10, test_bacc: 34.15, test_f1: 27.67
Epoch:63, test_Acc: 40.20, test_bacc: 34.25, test_f1: 27.78
Epoch:64, test_Acc: 40.70, test_bacc: 34.69, test_f1: 28.18
Epoch:65, test_Acc: 40.80, test_bacc: 34.79, test_f1: 28.24
Epoch:66, test_Acc: 41.40, test_bacc: 35.28, test_f1: 28.65
Epoch:67, test_Acc: 41.90, test_bacc: 35.77, test_f1: 29.07
Epoch:68, test_Acc: 41.90, test_bacc: 35.77, test_f1: 29.07
Epoch:69, test_Acc: 42.70, test_bacc: 36.53, test_f1: 29.79
Epoch:70, test_Acc: 43.10, test_bacc: 36.89, test_f1: 30.04
Epoch:71, test_Acc: 43.20, test_bacc: 36.99, test_f1: 30.13
Epoch:72, test_Acc: 43.40, test_bacc: 37.19, test_f1: 30.34
Epoch:73, test_Acc: 43.80, test_bacc: 37.58, test_f1: 30.62
Epoch:74, test_Acc: 43.80, test_bacc: 37.58, test_f1: 30.62
Epoch:75, test_Acc: 44.20, test_bacc: 37.95, test_f1: 30.72
Epoch:76, test_Acc: 44.30, test_bacc: 38.02, test_f1: 30.74
Epoch:77, test_Acc: 44.30, test_bacc: 38.02, test_f1: 30.74
Epoch:78, test_Acc: 44.30, test_bacc: 38.02, test_f1: 30.74
Epoch:79, test_Acc: 44.30, test_bacc: 38.02, test_f1: 30.74
Epoch:80, test_Acc: 44.60, test_bacc: 38.32, test_f1: 30.86
Epoch:81, test_Acc: 44.60, test_bacc: 38.32, test_f1: 30.86
Epoch:82, test_Acc: 44.60, test_bacc: 38.32, test_f1: 30.86
Epoch:83, test_Acc: 44.60, test_bacc: 38.32, test_f1: 30.86
Epoch:84, test_Acc: 44.60, test_bacc: 38.32, test_f1: 30.86
Epoch:85, test_Acc: 44.90, test_bacc: 38.62, test_f1: 31.05
Epoch:86, test_Acc: 44.90, test_bacc: 38.62, test_f1: 31.05
Epoch:87, test_Acc: 44.90, test_bacc: 38.62, test_f1: 31.05
Epoch:88, test_Acc: 45.00, test_bacc: 38.72, test_f1: 31.10
Epoch:89, test_Acc: 45.00, test_bacc: 38.72, test_f1: 31.10
Epoch:90, test_Acc: 45.30, test_bacc: 38.96, test_f1: 31.25
Epoch:91, test_Acc: 45.30, test_bacc: 38.96, test_f1: 31.25
Epoch:92, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.10
Epoch:93, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.10
Epoch:94, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.14
Epoch:95, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.14
Epoch:96, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.14
Epoch:97, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.14
Epoch:98, test_Acc: 45.00, test_bacc: 38.74, test_f1: 31.14
Epoch:99, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.46
Epoch:100, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.46
Epoch:101, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.46
Epoch:102, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:103, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:104, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:105, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:106, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:107, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:108, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:109, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:110, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:111, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:112, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:113, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:114, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:115, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:116, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:117, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:118, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:119, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:120, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:121, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:122, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:123, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:124, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:125, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:126, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:127, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:128, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:129, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:130, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:131, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:132, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:133, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:134, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:135, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:136, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:137, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:138, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:139, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:140, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:141, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:142, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:143, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:144, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:145, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:146, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:147, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:148, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:149, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:150, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:151, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:152, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:153, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:154, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:155, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:156, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:157, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:158, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:159, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:160, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:161, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:162, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:163, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:164, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:165, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:166, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:167, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:168, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:169, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:170, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:171, test_Acc: 45.70, test_bacc: 39.33, test_f1: 31.45
Epoch:172, test_Acc: 47.30, test_bacc: 40.87, test_f1: 32.78
Epoch:173, test_Acc: 47.30, test_bacc: 40.87, test_f1: 32.78
Epoch:174, test_Acc: 47.30, test_bacc: 40.87, test_f1: 32.78
Epoch:175, test_Acc: 47.40, test_bacc: 40.92, test_f1: 32.80
Epoch:176, test_Acc: 47.40, test_bacc: 40.92, test_f1: 32.80
Epoch:177, test_Acc: 47.40, test_bacc: 40.92, test_f1: 32.80
Epoch:178, test_Acc: 47.10, test_bacc: 40.75, test_f1: 32.84
Epoch:179, test_Acc: 47.40, test_bacc: 40.99, test_f1: 33.09
Epoch:180, test_Acc: 47.40, test_bacc: 40.99, test_f1: 33.09
Epoch:181, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:182, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:183, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:184, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:185, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:186, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:187, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:188, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:189, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:190, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:191, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:192, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:193, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:194, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:195, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:196, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:197, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:198, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:199, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:200, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:201, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:202, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:203, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:204, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:205, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:206, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:207, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:208, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:209, test_Acc: 48.40, test_bacc: 41.86, test_f1: 33.93
Epoch:210, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.87
Epoch:211, test_Acc: 48.60, test_bacc: 42.06, test_f1: 34.84
Epoch:212, test_Acc: 48.60, test_bacc: 42.06, test_f1: 34.84
Epoch:213, test_Acc: 48.60, test_bacc: 42.06, test_f1: 34.84
Epoch:214, test_Acc: 48.60, test_bacc: 42.06, test_f1: 34.84
Epoch:215, test_Acc: 48.60, test_bacc: 42.06, test_f1: 34.84
Epoch:216, test_Acc: 48.40, test_bacc: 41.96, test_f1: 34.83
Epoch:217, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:218, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:219, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:220, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:221, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:222, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:223, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:224, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:225, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:226, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:227, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:228, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:229, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:230, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:231, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:232, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:233, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:234, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:235, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:236, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:237, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:238, test_Acc: 48.60, test_bacc: 42.08, test_f1: 34.90
Epoch:239, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:240, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:241, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:242, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:243, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:244, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:245, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:246, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:247, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:248, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:249, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:250, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:251, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:252, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:253, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:254, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:255, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:256, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:257, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:258, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:259, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:260, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:261, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:262, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:263, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:264, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:265, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:266, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:267, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:268, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:269, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:270, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:271, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:272, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:273, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:274, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:275, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:276, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:277, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:278, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:279, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:280, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:281, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:282, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:283, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:284, test_Acc: 49.10, test_bacc: 42.54, test_f1: 35.31
Epoch:285, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:286, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:287, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:288, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:289, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:290, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:291, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:292, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:293, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:294, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:295, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:296, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:297, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:298, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:299, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:300, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:301, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:302, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:303, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:304, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:305, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:306, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:307, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:308, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:309, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:310, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:311, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:312, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:313, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:314, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:315, test_Acc: 49.40, test_bacc: 42.89, test_f1: 36.24
Epoch:316, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:317, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:318, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:319, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:320, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:321, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:322, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:323, test_Acc: 49.80, test_bacc: 43.27, test_f1: 36.71
Epoch:324, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:325, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:326, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:327, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:328, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:329, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:330, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
Epoch:331, test_Acc: 49.80, test_bacc: 43.32, test_f1: 36.95
